ds,y,unique_id
2012-06-30,75.0,FOODS_3_080_WI_3_evaluation
2012-07-31,77.5,FOODS_3_080_WI_3_evaluation
2012-08-31,77.5,FOODS_3_080_WI_3_evaluation
2012-09-30,75.0,FOODS_3_080_WI_3_evaluation
2012-10-31,77.5,FOODS_3_080_WI_3_evaluation
2012-11-30,75.0,FOODS_3_080_WI_3_evaluation
2012-12-31,75.0,FOODS_3_080_WI_3_evaluation
2013-01-31,77.5,FOODS_3_080_WI_3_evaluation
2013-02-28,70.0,FOODS_3_080_WI_3_evaluation
2013-03-31,77.5,FOODS_3_080_WI_3_evaluation
2013-04-30,75.0,FOODS_3_080_WI_3_evaluation
2013-05-31,77.0,FOODS_3_080_WI_3_evaluation
2013-06-30,75.0,FOODS_3_080_WI_3_evaluation
2013-07-31,77.5,FOODS_3_080_WI_3_evaluation
2013-08-31,77.5,FOODS_3_080_WI_3_evaluation
2013-09-30,75.0,FOODS_3_080_WI_3_evaluation
2013-10-31,77.5,FOODS_3_080_WI_3_evaluation
2013-11-30,75.0,FOODS_3_080_WI_3_evaluation
2013-12-31,75.0,FOODS_3_080_WI_3_evaluation
2014-01-31,77.0,FOODS_3_080_WI_3_evaluation
2014-02-28,69.5,FOODS_3_080_WI_3_evaluation
2014-03-31,77.5,FOODS_3_080_WI_3_evaluation
2014-04-30,74.5,FOODS_3_080_WI_3_evaluation
2014-05-31,77.5,FOODS_3_080_WI_3_evaluation
2014-06-30,73.5,FOODS_3_080_WI_3_evaluation
2014-07-31,77.0,FOODS_3_080_WI_3_evaluation
2014-08-31,77.0,FOODS_3_080_WI_3_evaluation
2014-09-30,73.5,FOODS_3_080_WI_3_evaluation
2014-10-31,77.0,FOODS_3_080_WI_3_evaluation
2014-11-30,75.0,FOODS_3_080_WI_3_evaluation
2014-12-31,75.0,FOODS_3_080_WI_3_evaluation
2015-01-31,73.0,FOODS_3_080_WI_3_evaluation
2015-02-28,66.0,FOODS_3_080_WI_3_evaluation
2015-03-31,76.0,FOODS_3_080_WI_3_evaluation
2015-04-30,74.0,FOODS_3_080_WI_3_evaluation
2015-05-31,73.5,FOODS_3_080_WI_3_evaluation
2015-06-30,73.5,FOODS_3_080_WI_3_evaluation
2015-07-31,77.5,FOODS_3_080_WI_3_evaluation
2015-08-31,74.5,FOODS_3_080_WI_3_evaluation
2015-09-30,75.0,FOODS_3_080_WI_3_evaluation
2015-10-31,76.0,FOODS_3_080_WI_3_evaluation
2015-11-30,72.5,FOODS_3_080_WI_3_evaluation
2015-12-31,75.0,FOODS_3_080_WI_3_evaluation
2016-01-31,73.5,FOODS_3_080_WI_3_evaluation
2016-02-29,67.5,FOODS_3_080_WI_3_evaluation
2016-03-31,77.5,FOODS_3_080_WI_3_evaluation
2016-04-30,74.5,FOODS_3_080_WI_3_evaluation
2016-05-31,55.0,FOODS_3_080_WI_3_evaluation
2011-01-31,0.0,FOODS_3_099_CA_4_evaluation
2011-02-28,52.5,FOODS_3_099_CA_4_evaluation
2011-03-31,76.0,FOODS_3_099_CA_4_evaluation
2011-04-30,67.5,FOODS_3_099_CA_4_evaluation
2011-05-31,75.5,FOODS_3_099_CA_4_evaluation
2011-06-30,74.5,FOODS_3_099_CA_4_evaluation
2011-07-31,77.5,FOODS_3_099_CA_4_evaluation
2011-08-31,74.5,FOODS_3_099_CA_4_evaluation
2011-09-30,74.0,FOODS_3_099_CA_4_evaluation
2011-10-31,77.0,FOODS_3_099_CA_4_evaluation
2011-11-30,74.5,FOODS_3_099_CA_4_evaluation
2011-12-31,75.0,FOODS_3_099_CA_4_evaluation
2012-01-31,77.5,FOODS_3_099_CA_4_evaluation
2012-02-29,72.5,FOODS_3_099_CA_4_evaluation
2012-03-31,77.5,FOODS_3_099_CA_4_evaluation
2012-04-30,75.0,FOODS_3_099_CA_4_evaluation
2012-05-31,77.5,FOODS_3_099_CA_4_evaluation
2012-06-30,73.5,FOODS_3_099_CA_4_evaluation
2012-07-31,77.0,FOODS_3_099_CA_4_evaluation
2012-08-31,72.5,FOODS_3_099_CA_4_evaluation
2012-09-30,71.0,FOODS_3_099_CA_4_evaluation
2012-10-31,75.0,FOODS_3_099_CA_4_evaluation
2012-11-30,69.0,FOODS_3_099_CA_4_evaluation
2012-12-31,75.0,FOODS_3_099_CA_4_evaluation
2013-01-31,77.5,FOODS_3_099_CA_4_evaluation
2013-02-28,69.5,FOODS_3_099_CA_4_evaluation
2013-03-31,77.0,FOODS_3_099_CA_4_evaluation
2013-04-30,75.0,FOODS_3_099_CA_4_evaluation
2013-05-31,77.5,FOODS_3_099_CA_4_evaluation
2013-06-30,73.0,FOODS_3_099_CA_4_evaluation
2013-07-31,77.5,FOODS_3_099_CA_4_evaluation
2013-08-31,63.0,FOODS_3_099_CA_4_evaluation
2013-09-30,74.5,FOODS_3_099_CA_4_evaluation
2013-10-31,77.5,FOODS_3_099_CA_4_evaluation
2013-11-30,75.0,FOODS_3_099_CA_4_evaluation
2013-12-31,75.0,FOODS_3_099_CA_4_evaluation
2014-01-31,75.0,FOODS_3_099_CA_4_evaluation
2014-02-28,70.0,FOODS_3_099_CA_4_evaluation
2014-03-31,75.5,FOODS_3_099_CA_4_evaluation
2014-04-30,73.5,FOODS_3_099_CA_4_evaluation
2014-05-31,76.0,FOODS_3_099_CA_4_evaluation
2014-06-30,75.0,FOODS_3_099_CA_4_evaluation
2014-07-31,74.0,FOODS_3_099_CA_4_evaluation
2014-08-31,60.0,FOODS_3_099_CA_4_evaluation
2014-09-30,67.5,FOODS_3_099_CA_4_evaluation
2014-10-31,65.5,FOODS_3_099_CA_4_evaluation
2014-11-30,71.5,FOODS_3_099_CA_4_evaluation
2014-12-31,74.5,FOODS_3_099_CA_4_evaluation
2015-01-31,77.0,FOODS_3_099_CA_4_evaluation
2015-02-28,69.5,FOODS_3_099_CA_4_evaluation
2015-03-31,77.5,FOODS_3_099_CA_4_evaluation
2015-04-30,74.5,FOODS_3_099_CA_4_evaluation
2015-05-31,77.0,FOODS_3_099_CA_4_evaluation
2015-06-30,74.5,FOODS_3_099_CA_4_evaluation
2015-07-31,77.5,FOODS_3_099_CA_4_evaluation
2015-08-31,66.0,FOODS_3_099_CA_4_evaluation
2015-09-30,75.0,FOODS_3_099_CA_4_evaluation
2015-10-31,77.5,FOODS_3_099_CA_4_evaluation
2015-11-30,70.0,FOODS_3_099_CA_4_evaluation
2015-12-31,75.0,FOODS_3_099_CA_4_evaluation
2016-01-31,77.5,FOODS_3_099_CA_4_evaluation
2016-02-29,72.5,FOODS_3_099_CA_4_evaluation
2016-03-31,76.0,FOODS_3_099_CA_4_evaluation
2016-04-30,70.5,FOODS_3_099_CA_4_evaluation
2016-05-31,55.0,FOODS_3_099_CA_4_evaluation
2011-01-31,0.0,FOODS_3_099_TX_1_evaluation
2011-02-28,54.5,FOODS_3_099_TX_1_evaluation
2011-03-31,69.5,FOODS_3_099_TX_1_evaluation
2011-04-30,75.0,FOODS_3_099_TX_1_evaluation
2011-05-31,77.5,FOODS_3_099_TX_1_evaluation
2011-06-30,75.0,FOODS_3_099_TX_1_evaluation
2011-07-31,77.5,FOODS_3_099_TX_1_evaluation
2011-08-31,77.5,FOODS_3_099_TX_1_evaluation
2011-09-30,74.5,FOODS_3_099_TX_1_evaluation
2011-10-31,77.5,FOODS_3_099_TX_1_evaluation
2011-11-30,75.0,FOODS_3_099_TX_1_evaluation
2011-12-31,75.0,FOODS_3_099_TX_1_evaluation
2012-01-31,77.5,FOODS_3_099_TX_1_evaluation
2012-02-29,72.5,FOODS_3_099_TX_1_evaluation
2012-03-31,77.5,FOODS_3_099_TX_1_evaluation
2012-04-30,75.0,FOODS_3_099_TX_1_evaluation
2012-05-31,76.0,FOODS_3_099_TX_1_evaluation
2012-06-30,72.5,FOODS_3_099_TX_1_evaluation
2012-07-31,77.5,FOODS_3_099_TX_1_evaluation
2012-08-31,77.5,FOODS_3_099_TX_1_evaluation
2012-09-30,75.0,FOODS_3_099_TX_1_evaluation
2012-10-31,77.5,FOODS_3_099_TX_1_evaluation
2012-11-30,73.5,FOODS_3_099_TX_1_evaluation
2012-12-31,75.0,FOODS_3_099_TX_1_evaluation
2013-01-31,77.5,FOODS_3_099_TX_1_evaluation
2013-02-28,70.0,FOODS_3_099_TX_1_evaluation
2013-03-31,77.5,FOODS_3_099_TX_1_evaluation
2013-04-30,37.5,FOODS_3_099_TX_1_evaluation
2013-05-31,60.0,FOODS_3_099_TX_1_evaluation
2013-06-30,75.0,FOODS_3_099_TX_1_evaluation
2013-07-31,77.5,FOODS_3_099_TX_1_evaluation
2013-08-31,77.0,FOODS_3_099_TX_1_evaluation
2013-09-30,73.5,FOODS_3_099_TX_1_evaluation
2013-10-31,77.5,FOODS_3_099_TX_1_evaluation
2013-11-30,72.5,FOODS_3_099_TX_1_evaluation
2013-12-31,75.0,FOODS_3_099_TX_1_evaluation
2014-01-31,76.0,FOODS_3_099_TX_1_evaluation
2014-02-28,68.5,FOODS_3_099_TX_1_evaluation
2014-03-31,77.5,FOODS_3_099_TX_1_evaluation
2014-04-30,73.0,FOODS_3_099_TX_1_evaluation
2014-05-31,72.5,FOODS_3_099_TX_1_evaluation
2014-06-30,64.5,FOODS_3_099_TX_1_evaluation
2014-07-31,76.0,FOODS_3_099_TX_1_evaluation
2014-08-31,77.5,FOODS_3_099_TX_1_evaluation
2014-09-30,75.0,FOODS_3_099_TX_1_evaluation
2014-10-31,72.5,FOODS_3_099_TX_1_evaluation
2014-11-30,73.5,FOODS_3_099_TX_1_evaluation
2014-12-31,74.5,FOODS_3_099_TX_1_evaluation
2015-01-31,77.5,FOODS_3_099_TX_1_evaluation
2015-02-28,70.0,FOODS_3_099_TX_1_evaluation
2015-03-31,77.5,FOODS_3_099_TX_1_evaluation
2015-04-30,75.0,FOODS_3_099_TX_1_evaluation
2015-05-31,77.0,FOODS_3_099_TX_1_evaluation
2015-06-30,66.5,FOODS_3_099_TX_1_evaluation
2015-07-31,77.5,FOODS_3_099_TX_1_evaluation
2015-08-31,77.5,FOODS_3_099_TX_1_evaluation
2015-09-30,72.5,FOODS_3_099_TX_1_evaluation
2015-10-31,75.5,FOODS_3_099_TX_1_evaluation
2015-11-30,73.5,FOODS_3_099_TX_1_evaluation
2015-12-31,75.0,FOODS_3_099_TX_1_evaluation
2016-01-31,77.5,FOODS_3_099_TX_1_evaluation
2016-02-29,71.5,FOODS_3_099_TX_1_evaluation
2016-03-31,69.5,FOODS_3_099_TX_1_evaluation
2016-04-30,75.0,FOODS_3_099_TX_1_evaluation
2016-05-31,55.0,FOODS_3_099_TX_1_evaluation
2011-01-31,0.0,FOODS_3_099_WI_3_evaluation
2011-02-28,52.5,FOODS_3_099_WI_3_evaluation
2011-03-31,77.5,FOODS_3_099_WI_3_evaluation
2011-04-30,67.5,FOODS_3_099_WI_3_evaluation
2011-05-31,77.0,FOODS_3_099_WI_3_evaluation
2011-06-30,72.5,FOODS_3_099_WI_3_evaluation
2011-07-31,77.5,FOODS_3_099_WI_3_evaluation
2011-08-31,77.5,FOODS_3_099_WI_3_evaluation
2011-09-30,74.5,FOODS_3_099_WI_3_evaluation
2011-10-31,77.5,FOODS_3_099_WI_3_evaluation
2011-11-30,75.0,FOODS_3_099_WI_3_evaluation
2011-12-31,74.5,FOODS_3_099_WI_3_evaluation
2012-01-31,77.5,FOODS_3_099_WI_3_evaluation
2012-02-29,70.0,FOODS_3_099_WI_3_evaluation
2012-03-31,74.0,FOODS_3_099_WI_3_evaluation
2012-04-30,75.0,FOODS_3_099_WI_3_evaluation
2012-05-31,77.5,FOODS_3_099_WI_3_evaluation
2012-06-30,73.5,FOODS_3_099_WI_3_evaluation
2012-07-31,77.0,FOODS_3_099_WI_3_evaluation
2012-08-31,77.5,FOODS_3_099_WI_3_evaluation
2012-09-30,74.5,FOODS_3_099_WI_3_evaluation
2012-10-31,77.5,FOODS_3_099_WI_3_evaluation
2012-11-30,74.5,FOODS_3_099_WI_3_evaluation
2012-12-31,75.0,FOODS_3_099_WI_3_evaluation
2013-01-31,76.0,FOODS_3_099_WI_3_evaluation
2013-02-28,69.5,FOODS_3_099_WI_3_evaluation
2013-03-31,77.5,FOODS_3_099_WI_3_evaluation
2013-04-30,73.5,FOODS_3_099_WI_3_evaluation
2013-05-31,76.0,FOODS_3_099_WI_3_evaluation
2013-06-30,72.0,FOODS_3_099_WI_3_evaluation
2013-07-31,70.5,FOODS_3_099_WI_3_evaluation
2013-08-31,72.0,FOODS_3_099_WI_3_evaluation
2013-09-30,70.0,FOODS_3_099_WI_3_evaluation
2013-10-31,77.5,FOODS_3_099_WI_3_evaluation
2013-11-30,75.0,FOODS_3_099_WI_3_evaluation
2013-12-31,75.0,FOODS_3_099_WI_3_evaluation
2014-01-31,76.0,FOODS_3_099_WI_3_evaluation
2014-02-28,70.0,FOODS_3_099_WI_3_evaluation
2014-03-31,77.5,FOODS_3_099_WI_3_evaluation
2014-04-30,75.0,FOODS_3_099_WI_3_evaluation
2014-05-31,71.0,FOODS_3_099_WI_3_evaluation
2014-06-30,65.5,FOODS_3_099_WI_3_evaluation
2014-07-31,72.0,FOODS_3_099_WI_3_evaluation
2014-08-31,73.5,FOODS_3_099_WI_3_evaluation
2014-09-30,61.0,FOODS_3_099_WI_3_evaluation
2014-10-31,76.5,FOODS_3_099_WI_3_evaluation
2014-11-30,75.0,FOODS_3_099_WI_3_evaluation
2014-12-31,75.0,FOODS_3_099_WI_3_evaluation
2015-01-31,77.5,FOODS_3_099_WI_3_evaluation
2015-02-28,68.0,FOODS_3_099_WI_3_evaluation
2015-03-31,76.5,FOODS_3_099_WI_3_evaluation
2015-04-30,72.5,FOODS_3_099_WI_3_evaluation
2015-05-31,77.0,FOODS_3_099_WI_3_evaluation
2015-06-30,71.0,FOODS_3_099_WI_3_evaluation
2015-07-31,76.0,FOODS_3_099_WI_3_evaluation
2015-08-31,77.5,FOODS_3_099_WI_3_evaluation
2015-09-30,73.0,FOODS_3_099_WI_3_evaluation
2015-10-31,76.5,FOODS_3_099_WI_3_evaluation
2015-11-30,74.0,FOODS_3_099_WI_3_evaluation
2015-12-31,75.0,FOODS_3_099_WI_3_evaluation
2016-01-31,77.5,FOODS_3_099_WI_3_evaluation
2016-02-29,72.5,FOODS_3_099_WI_3_evaluation
2016-03-31,71.0,FOODS_3_099_WI_3_evaluation
2016-04-30,69.5,FOODS_3_099_WI_3_evaluation
2016-05-31,55.0,FOODS_3_099_WI_3_evaluation
2011-01-31,7.5,FOODS_3_226_CA_3_evaluation
2011-02-28,68.5,FOODS_3_226_CA_3_evaluation
2011-03-31,76.0,FOODS_3_226_CA_3_evaluation
2011-04-30,64.5,FOODS_3_226_CA_3_evaluation
2011-05-31,76.0,FOODS_3_226_CA_3_evaluation
2011-06-30,75.0,FOODS_3_226_CA_3_evaluation
2011-07-31,77.5,FOODS_3_226_CA_3_evaluation
2011-08-31,72.5,FOODS_3_226_CA_3_evaluation
2011-09-30,72.0,FOODS_3_226_CA_3_evaluation
2011-10-31,76.0,FOODS_3_226_CA_3_evaluation
2011-11-30,73.0,FOODS_3_226_CA_3_evaluation
2011-12-31,75.0,FOODS_3_226_CA_3_evaluation
2012-01-31,72.5,FOODS_3_226_CA_3_evaluation
2012-02-29,69.5,FOODS_3_226_CA_3_evaluation
2012-03-31,73.5,FOODS_3_226_CA_3_evaluation
2012-04-30,75.0,FOODS_3_226_CA_3_evaluation
2012-05-31,75.5,FOODS_3_226_CA_3_evaluation
2012-06-30,72.5,FOODS_3_226_CA_3_evaluation
2012-07-31,76.5,FOODS_3_226_CA_3_evaluation
2012-08-31,77.0,FOODS_3_226_CA_3_evaluation
2012-09-30,75.0,FOODS_3_226_CA_3_evaluation
2012-10-31,77.5,FOODS_3_226_CA_3_evaluation
2012-11-30,75.0,FOODS_3_226_CA_3_evaluation
2012-12-31,75.0,FOODS_3_226_CA_3_evaluation
2013-01-31,76.5,FOODS_3_226_CA_3_evaluation
2013-02-28,70.0,FOODS_3_226_CA_3_evaluation
2013-03-31,77.5,FOODS_3_226_CA_3_evaluation
2013-04-30,75.0,FOODS_3_226_CA_3_evaluation
2013-05-31,77.5,FOODS_3_226_CA_3_evaluation
2013-06-30,75.0,FOODS_3_226_CA_3_evaluation
2013-07-31,77.5,FOODS_3_226_CA_3_evaluation
2013-08-31,77.5,FOODS_3_226_CA_3_evaluation
2013-09-30,75.0,FOODS_3_226_CA_3_evaluation
2013-10-31,77.5,FOODS_3_226_CA_3_evaluation
2013-11-30,75.0,FOODS_3_226_CA_3_evaluation
2013-12-31,75.0,FOODS_3_226_CA_3_evaluation
2014-01-31,71.5,FOODS_3_226_CA_3_evaluation
2014-02-28,70.0,FOODS_3_226_CA_3_evaluation
2014-03-31,77.0,FOODS_3_226_CA_3_evaluation
2014-04-30,75.0,FOODS_3_226_CA_3_evaluation
2014-05-31,77.0,FOODS_3_226_CA_3_evaluation
2014-06-30,75.0,FOODS_3_226_CA_3_evaluation
2014-07-31,77.5,FOODS_3_226_CA_3_evaluation
2014-08-31,77.5,FOODS_3_226_CA_3_evaluation
2014-09-30,75.0,FOODS_3_226_CA_3_evaluation
2014-10-31,77.5,FOODS_3_226_CA_3_evaluation
2014-11-30,75.0,FOODS_3_226_CA_3_evaluation
2014-12-31,74.5,FOODS_3_226_CA_3_evaluation
2015-01-31,75.5,FOODS_3_226_CA_3_evaluation
2015-02-28,70.0,FOODS_3_226_CA_3_evaluation
2015-03-31,77.0,FOODS_3_226_CA_3_evaluation
2015-04-30,74.5,FOODS_3_226_CA_3_evaluation
2015-05-31,77.5,FOODS_3_226_CA_3_evaluation
2015-06-30,75.0,FOODS_3_226_CA_3_evaluation
2015-07-31,77.5,FOODS_3_226_CA_3_evaluation
2015-08-31,77.5,FOODS_3_226_CA_3_evaluation
2015-09-30,74.5,FOODS_3_226_CA_3_evaluation
2015-10-31,77.0,FOODS_3_226_CA_3_evaluation
2015-11-30,73.5,FOODS_3_226_CA_3_evaluation
2015-12-31,74.5,FOODS_3_226_CA_3_evaluation
2016-01-31,72.0,FOODS_3_226_CA_3_evaluation
2016-02-29,70.0,FOODS_3_226_CA_3_evaluation
2016-03-31,77.0,FOODS_3_226_CA_3_evaluation
2016-04-30,75.0,FOODS_3_226_CA_3_evaluation
2016-05-31,55.0,FOODS_3_226_CA_3_evaluation
2011-01-31,7.5,FOODS_3_226_TX_1_evaluation
2011-02-28,70.0,FOODS_3_226_TX_1_evaluation
2011-03-31,77.5,FOODS_3_226_TX_1_evaluation
2011-04-30,75.0,FOODS_3_226_TX_1_evaluation
2011-05-31,77.5,FOODS_3_226_TX_1_evaluation
2011-06-30,74.5,FOODS_3_226_TX_1_evaluation
2011-07-31,77.5,FOODS_3_226_TX_1_evaluation
2011-08-31,77.5,FOODS_3_226_TX_1_evaluation
2011-09-30,74.0,FOODS_3_226_TX_1_evaluation
2011-10-31,77.0,FOODS_3_226_TX_1_evaluation
2011-11-30,75.0,FOODS_3_226_TX_1_evaluation
2011-12-31,74.5,FOODS_3_226_TX_1_evaluation
2012-01-31,76.5,FOODS_3_226_TX_1_evaluation
2012-02-29,70.0,FOODS_3_226_TX_1_evaluation
2012-03-31,77.5,FOODS_3_226_TX_1_evaluation
2012-04-30,75.0,FOODS_3_226_TX_1_evaluation
2012-05-31,77.5,FOODS_3_226_TX_1_evaluation
2012-06-30,75.0,FOODS_3_226_TX_1_evaluation
2012-07-31,77.5,FOODS_3_226_TX_1_evaluation
2012-08-31,77.5,FOODS_3_226_TX_1_evaluation
2012-09-30,74.5,FOODS_3_226_TX_1_evaluation
2012-10-31,77.5,FOODS_3_226_TX_1_evaluation
2012-11-30,75.0,FOODS_3_226_TX_1_evaluation
2012-12-31,75.0,FOODS_3_226_TX_1_evaluation
2013-01-31,77.0,FOODS_3_226_TX_1_evaluation
2013-02-28,70.0,FOODS_3_226_TX_1_evaluation
2013-03-31,40.0,FOODS_3_226_TX_1_evaluation
2013-04-30,0.0,FOODS_3_226_TX_1_evaluation
2013-05-31,59.5,FOODS_3_226_TX_1_evaluation
2013-06-30,73.5,FOODS_3_226_TX_1_evaluation
2013-07-31,77.5,FOODS_3_226_TX_1_evaluation
2013-08-31,77.5,FOODS_3_226_TX_1_evaluation
2013-09-30,75.0,FOODS_3_226_TX_1_evaluation
2013-10-31,77.0,FOODS_3_226_TX_1_evaluation
2013-11-30,75.0,FOODS_3_226_TX_1_evaluation
2013-12-31,75.0,FOODS_3_226_TX_1_evaluation
2014-01-31,71.0,FOODS_3_226_TX_1_evaluation
2014-02-28,70.0,FOODS_3_226_TX_1_evaluation
2014-03-31,77.0,FOODS_3_226_TX_1_evaluation
2014-04-30,75.0,FOODS_3_226_TX_1_evaluation
2014-05-31,77.5,FOODS_3_226_TX_1_evaluation
2014-06-30,75.0,FOODS_3_226_TX_1_evaluation
2014-07-31,77.5,FOODS_3_226_TX_1_evaluation
2014-08-31,77.5,FOODS_3_226_TX_1_evaluation
2014-09-30,74.5,FOODS_3_226_TX_1_evaluation
2014-10-31,76.0,FOODS_3_226_TX_1_evaluation
2014-11-30,75.0,FOODS_3_226_TX_1_evaluation
2014-12-31,75.0,FOODS_3_226_TX_1_evaluation
2015-01-31,77.5,FOODS_3_226_TX_1_evaluation
2015-02-28,70.0,FOODS_3_226_TX_1_evaluation
2015-03-31,77.5,FOODS_3_226_TX_1_evaluation
2015-04-30,75.0,FOODS_3_226_TX_1_evaluation
2015-05-31,77.5,FOODS_3_226_TX_1_evaluation
2015-06-30,75.0,FOODS_3_226_TX_1_evaluation
2015-07-31,77.5,FOODS_3_226_TX_1_evaluation
2015-08-31,77.5,FOODS_3_226_TX_1_evaluation
2015-09-30,75.0,FOODS_3_226_TX_1_evaluation
2015-10-31,77.0,FOODS_3_226_TX_1_evaluation
2015-11-30,75.0,FOODS_3_226_TX_1_evaluation
2015-12-31,75.0,FOODS_3_226_TX_1_evaluation
2016-01-31,77.5,FOODS_3_226_TX_1_evaluation
2016-02-29,72.5,FOODS_3_226_TX_1_evaluation
2016-03-31,77.5,FOODS_3_226_TX_1_evaluation
2016-04-30,75.0,FOODS_3_226_TX_1_evaluation
2016-05-31,55.0,FOODS_3_226_TX_1_evaluation
2011-01-31,7.5,FOODS_3_226_TX_2_evaluation
2011-02-28,70.0,FOODS_3_226_TX_2_evaluation
2011-03-31,72.0,FOODS_3_226_TX_2_evaluation
2011-04-30,74.5,FOODS_3_226_TX_2_evaluation
2011-05-31,74.0,FOODS_3_226_TX_2_evaluation
2011-06-30,73.5,FOODS_3_226_TX_2_evaluation
2011-07-31,77.5,FOODS_3_226_TX_2_evaluation
2011-08-31,70.0,FOODS_3_226_TX_2_evaluation
2011-09-30,59.0,FOODS_3_226_TX_2_evaluation
2011-10-31,64.0,FOODS_3_226_TX_2_evaluation
2011-11-30,71.5,FOODS_3_226_TX_2_evaluation
2011-12-31,73.0,FOODS_3_226_TX_2_evaluation
2012-01-31,76.0,FOODS_3_226_TX_2_evaluation
2012-02-29,70.0,FOODS_3_226_TX_2_evaluation
2012-03-31,77.0,FOODS_3_226_TX_2_evaluation
2012-04-30,75.0,FOODS_3_226_TX_2_evaluation
2012-05-31,77.5,FOODS_3_226_TX_2_evaluation
2012-06-30,75.0,FOODS_3_226_TX_2_evaluation
2012-07-31,77.0,FOODS_3_226_TX_2_evaluation
2012-08-31,76.0,FOODS_3_226_TX_2_evaluation
2012-09-30,75.0,FOODS_3_226_TX_2_evaluation
2012-10-31,76.0,FOODS_3_226_TX_2_evaluation
2012-11-30,75.0,FOODS_3_226_TX_2_evaluation
2012-12-31,75.0,FOODS_3_226_TX_2_evaluation
2013-01-31,77.0,FOODS_3_226_TX_2_evaluation
2013-02-28,69.5,FOODS_3_226_TX_2_evaluation
2013-03-31,77.5,FOODS_3_226_TX_2_evaluation
2013-04-30,75.0,FOODS_3_226_TX_2_evaluation
2013-05-31,77.0,FOODS_3_226_TX_2_evaluation
2013-06-30,75.0,FOODS_3_226_TX_2_evaluation
2013-07-31,77.5,FOODS_3_226_TX_2_evaluation
2013-08-31,75.0,FOODS_3_226_TX_2_evaluation
2013-09-30,68.5,FOODS_3_226_TX_2_evaluation
2013-10-31,77.5,FOODS_3_226_TX_2_evaluation
2013-11-30,75.0,FOODS_3_226_TX_2_evaluation
2013-12-31,75.0,FOODS_3_226_TX_2_evaluation
2014-01-31,77.0,FOODS_3_226_TX_2_evaluation
2014-02-28,70.0,FOODS_3_226_TX_2_evaluation
2014-03-31,77.5,FOODS_3_226_TX_2_evaluation
2014-04-30,75.0,FOODS_3_226_TX_2_evaluation
2014-05-31,77.5,FOODS_3_226_TX_2_evaluation
2014-06-30,75.0,FOODS_3_226_TX_2_evaluation
2014-07-31,77.5,FOODS_3_226_TX_2_evaluation
2014-08-31,77.5,FOODS_3_226_TX_2_evaluation
2014-09-30,75.0,FOODS_3_226_TX_2_evaluation
2014-10-31,77.5,FOODS_3_226_TX_2_evaluation
2014-11-30,75.0,FOODS_3_226_TX_2_evaluation
2014-12-31,75.0,FOODS_3_226_TX_2_evaluation
2015-01-31,77.5,FOODS_3_226_TX_2_evaluation
2015-02-28,70.0,FOODS_3_226_TX_2_evaluation
2015-03-31,76.0,FOODS_3_226_TX_2_evaluation
2015-04-30,75.0,FOODS_3_226_TX_2_evaluation
2015-05-31,77.5,FOODS_3_226_TX_2_evaluation
2015-06-30,75.0,FOODS_3_226_TX_2_evaluation
2015-07-31,77.5,FOODS_3_226_TX_2_evaluation
2015-08-31,77.5,FOODS_3_226_TX_2_evaluation
2015-09-30,75.0,FOODS_3_226_TX_2_evaluation
2015-10-31,77.5,FOODS_3_226_TX_2_evaluation
2015-11-30,75.0,FOODS_3_226_TX_2_evaluation
2015-12-31,75.0,FOODS_3_226_TX_2_evaluation
2016-01-31,77.5,FOODS_3_226_TX_2_evaluation
2016-02-29,72.5,FOODS_3_226_TX_2_evaluation
2016-03-31,77.5,FOODS_3_226_TX_2_evaluation
2016-04-30,75.0,FOODS_3_226_TX_2_evaluation
2016-05-31,55.0,FOODS_3_226_TX_2_evaluation
2011-01-31,7.5,FOODS_3_226_TX_3_evaluation
2011-02-28,70.0,FOODS_3_226_TX_3_evaluation
2011-03-31,77.5,FOODS_3_226_TX_3_evaluation
2011-04-30,74.5,FOODS_3_226_TX_3_evaluation
2011-05-31,77.5,FOODS_3_226_TX_3_evaluation
2011-06-30,75.0,FOODS_3_226_TX_3_evaluation
2011-07-31,77.5,FOODS_3_226_TX_3_evaluation
2011-08-31,75.0,FOODS_3_226_TX_3_evaluation
2011-09-30,73.0,FOODS_3_226_TX_3_evaluation
2011-10-31,77.5,FOODS_3_226_TX_3_evaluation
2011-11-30,75.0,FOODS_3_226_TX_3_evaluation
2011-12-31,74.5,FOODS_3_226_TX_3_evaluation
2012-01-31,77.5,FOODS_3_226_TX_3_evaluation
2012-02-29,65.0,FOODS_3_226_TX_3_evaluation
2012-03-31,77.5,FOODS_3_226_TX_3_evaluation
2012-04-30,72.5,FOODS_3_226_TX_3_evaluation
2012-05-31,77.5,FOODS_3_226_TX_3_evaluation
2012-06-30,75.0,FOODS_3_226_TX_3_evaluation
2012-07-31,77.5,FOODS_3_226_TX_3_evaluation
2012-08-31,77.5,FOODS_3_226_TX_3_evaluation
2012-09-30,75.0,FOODS_3_226_TX_3_evaluation
2012-10-31,76.5,FOODS_3_226_TX_3_evaluation
2012-11-30,75.0,FOODS_3_226_TX_3_evaluation
2012-12-31,75.0,FOODS_3_226_TX_3_evaluation
2013-01-31,76.5,FOODS_3_226_TX_3_evaluation
2013-02-28,69.5,FOODS_3_226_TX_3_evaluation
2013-03-31,77.5,FOODS_3_226_TX_3_evaluation
2013-04-30,75.0,FOODS_3_226_TX_3_evaluation
